Date,Machine_ID,Shift,Plant_Location,Planned_Production_Time,Downtime,Ideal_Cycle_Time,Downtime_Reason,Operating_Time,Total_Production,Defective_Production,Good_Production
2024-10-21,M3,C,Chennai,432,43.0,1.5116179480789729,Maintenance,389.0,190,7.0,183
2024-05-08,M1,C,Chennai,476,122.0,0.8970776598553942,Setup,354.0,332,7.0,325
2024-10-06,M4,C,Pune,474,27.0,0.94163002092325,Maintenance,447.0,373,5.0,368
2024-11-08,M1,A,Chennai,437,,0.859144780990335,Power Failure,350.0,347,12.0,335
2024-04-09,M4,B,Chennai,462,51.0,0.8006563578471436,Setup,411.0,443,5.0,438
2024-11-21,M1,C,Chennai,447,81.0,0.9266715823946191,Setup,366.0,327,7.0,320
2024-10-23,M4,C,Mumbai,457,58.0,0.913481587060704,Maintenance,399.0,369,4.0,365
2024-06-30,M3,A,Pune,460,68.0,1.294369234931045,Maintenance,392.0,263,11.0,252
2024-06-22,M3,B,Mumbai,463,73.0,1.560182829099193,Setup,390.0,203,8.0,195
2024-11-11,M3,A,Pune,438,59.0,1.5432216716025382,Setup,379.0,223,6.0,217
2024-12-29,M1,C,Pune,465,107.0,0.9570362041446554,Setup,358.0,309,8.0,301
2024-07-06,M3,A,Chennai,466,52.5,1.4409741022361762,Maintenance,431.0,291,14.0,277
2024-02-26,M2,C,Chennai,462,67.85,0.8508981815393262,Breakdown,394.15,381,34.0,347
2024-01-31,M3,B,Mumbai,457,79.0,1.5317840375924887,Power Failure,378.0,215,10.0,205
2024-03-24,M4,A,Pune,465,49.0,0.8166064699025136,Power Failure,416.0,420,5.0,415
2024-05-31,M4,C,Chennai,422,,0.9023061888952029,Maintenance,391.0,333,5.0,328
2024-02-05,M4,C,Chennai,438,45.0,0.8374094329735099,Setup,393.0,368,6.0,362
2024-07-31,M1,C,Chennai,439,137.0,0.8132883263635801,Power Failure,302.0,320,12.0,308
2024-12-29,M2,C,Chennai,444,64.0,0.8797201910881809,Power Failure,380.0,321,38.0,283
2024-04-15,M3,A,Mumbai,430,64.0,1.2525784066592849,Power Failure,366.0,259,11.0,248
2024-12-07,M2,C,Mumbai,475,74.0,0.9646391993880424,Power Failure,401.0,345,34.0,311
2024-08-07,M2,A,Chennai,436,53.0,0.9171183650440908,Setup,383.0,367,37.0,330
2024-06-11,M4,C,Chennai,479,53.0,0.9721580762060928,Maintenance,426.0,333,,326
2024-08-07,M4,A,Chennai,478,20.0,0.8617505972625754,Setup,458.0,486,8.0,478
2024-09-26,M4,A,Chennai,468,45.0,0.8772959499974917,Setup,423.0,449,9.0,440
2024-04-29,M1,C,Chennai,474,88.0,0.8494887237963225,Power Failure,386.0,371,14.0,357
2024-12-01,M2,C,Pune,454,73.0,0.8950509805216057,Power Failure,381.0,366,34.0,332
2024-06-30,M2,C,Pune,433,45.0,,Setup,388.0,371,37.0,334
2024-04-15,M1,C,Pune,478,108.0,0.9543116315630573,Setup,370.0,333,8.0,325
2024-08-04,M1,B,Pune,458,138.0,0.9574764850831612,Setup,320.0,290,6.0,284
2024-07-23,M1,C,Chennai,476,100.05,0.9929495629884854,Breakdown,375.95,301,7.0,294
2024-03-10,M2,C,Pune,438,59.0,0.8455865314674309,Power Failure,379.0,380,48.0,332
2024-02-13,M2,C,Pune,422,41.0,0.9170591280764521,Maintenance,381.0,315,31.0,284
2024-11-24,M4,A,Mumbai,453,25.0,0.8579501777557907,Maintenance,428.0,422,7.0,415
2024-10-27,M4,C,Pune,477,28.0,0.8552454627130547,Maintenance,449.0,452,10.0,442
2024-08-15,M2,A,Pune,468,59.8,0.945947099983679,Breakdown,408.2,368,50.0,318
2024-07-02,M4,A,Chennai,460,28.749999999999996,0.8265776978409736,Breakdown,431.25,429,7.0,422
2024-04-16,M1,A,Pune,441,114.0,0.9592799977541292,Maintenance,327.0,303,7.0,296
2024-03-24,M3,A,Pune,457,40.0,1.4592115175760663,Maintenance,417.0,244,5.0,239
2024-12-03,M4,B,Chennai,475,53.0,0.9881156707880526,Maintenance,422.0,374,3.0,371
2024-09-06,M2,C,Pune,446,77.0,0.8219474894424901,Setup,369.0,385,40.0,345
2024-12-28,M4,A,Chennai,440,32.0,0.8429428739039625,Power Failure,408.0,423,11.0,412
2024-01-21,M4,C,Pune,460,59.8,0.8226761419214005,Breakdown,400.2,376,5.0,371
2024-07-14,M4,A,Mumbai,450,58.65,0.90083487408758,Breakdown,391.35,391,11.0,380
2024-06-26,M3,B,Mumbai,446,67.0,1.2378617521574555,Setup,379.0,254,7.0,247
2024-01-07,M1,A,Pune,456,116.14999999999999,0.8243238917427113,Breakdown,339.85,348,12.0,336
2024-03-10,M2,C,Mumbai,421,64.0,0.9982801083104271,Maintenance,357.0,275,32.0,243
2024-05-06,M3,C,Chennai,473,43.699999999999996,1.4229329699003006,Breakdown,429.3,239,9.0,230
2024-06-08,M2,B,Pune,466,74.0,0.8504093719344141,Setup,392.0,404,54.0,350
2024-09-04,M2,C,Chennai,428,60.0,0.9547984141134291,Power Failure,368.0,333,26.0,307
2024-07-21,M2,C,Mumbai,438,35.0,0.9465523722763366,Maintenance,403.0,360,31.0,329
2024-05-27,M3,A,Chennai,461,75.89999999999999,1.2778740025200745,Breakdown,385.1,281,8.0,273
2024-05-22,M1,C,Mumbai,455,105.0,0.9526889791152129,Maintenance,350.0,291,9.0,282
2024-07-17,M2,A,Mumbai,429,69.0,0.999475270519086,Power Failure,360.0,333,42.0,291
2024-06-02,M1,B,Mumbai,478,120.74999999999999,0.8446595098204134,Breakdown,357.25,376,9.0,367
2024-05-21,M1,C,Chennai,459,138.0,0.9478025487219028,Maintenance,321.0,283,6.0,277
2024-11-08,M4,A,Mumbai,473,48.0,0.8686862763579499,Setup,425.0,412,7.0,405
2024-06-13,M3,C,Pune,464,68.0,1.235881950816787,Setup,396.0,255,11.0,244
2024-11-09,M3,A,Mumbai,458,50.0,1.2809454241287157,Power Failure,408.0,285,11.0,274
2024-01-21,M4,B,Pune,426,44.0,0.8240531243977599,Power Failure,382.0,388,4.0,384
2024-03-22,M4,A,Pune,423,24.0,0.9024537501568904,Power Failure,399.0,426,7.0,419
2024-03-09,M1,C,Pune,434,92.0,0.9786741044281171,Breakdown,342.0,277,5.0,272
2024-05-10,M2,A,Pune,431,37.0,0.9171114374639737,Power Failure,394.0,361,46.0,315
2024-03-27,M3,C,Chennai,467,50.599999999999994,1.3941879283142857,Breakdown,416.4,237,10.0,227
2024-08-05,M2,B,Pune,425,72.0,0.9134346200370403,Maintenance,353.0,315,29.0,286
2024-10-31,M2,A,Mumbai,479,57.0,0.9272982202741904,Setup,422.0,419,40.0,379
2024-12-10,M4,C,Pune,428,28.0,0.8668828902709225,Maintenance,400.0,361,8.0,353
2024-12-06,M2,C,Mumbai,454,47.0,0.9065518545286949,Setup,407.0,352,49.0,303
2024-06-09,M1,C,Chennai,427,109.0,0.8123631387688909,Power Failure,318.0,311,11.0,300
2024-06-26,M4,A,Pune,426,46.0,0.9772240022926328,Maintenance,380.0,327,5.0,322
2024-04-26,M2,A,Mumbai,423,35.0,0.8799575495084497,Maintenance,388.0,405,54.0,351
2024-07-14,M4,A,Chennai,477,26.0,0.9741439353311888,Power Failure,451.0,418,9.0,409
2024-11-22,M1,B,Chennai,432,125.0,0.9185810682810527,Maintenance,307.0,284,10.0,274
2024-03-26,M1,C,Mumbai,438,126.49999999999999,0.9231230218777577,Breakdown,311.5,291,10.0,281
2024-10-15,M2,C,Pune,426,34.0,0.8188061496268454,Setup,392.0,395,39.0,356
2024-03-21,M4,B,Chennai,429,57.0,0.8717607761137735,Power Failure,372.0,370,6.0,364
2024-05-31,M2,B,Mumbai,444,47.15,0.9026784804251354,Breakdown,396.85,404,52.0,352
2024-03-01,M2,A,Pune,463,51.74999999999999,0.8093265525467584,Breakdown,411.25,473,64.0,409
2024-03-01,M4,A,Chennai,477,55.0,0.8063044370614226,Power Failure,422.0,463,8.0,455
2024-12-19,M2,A,Mumbai,454,47.0,0.8996447480536454,Maintenance,407.0,375,39.0,336
2024-01-28,M1,A,Chennai,477,94.0,0.9339610082476639,Setup,383.0,368,9.0,359
2024-02-12,M4,A,Chennai,444,48.3,0.8488450667198757,Breakdown,395.7,448,5.0,443
2024-06-17,M4,A,Mumbai,448,43.0,0.9656738014460395,Maintenance,405.0,373,9.0,364
2024-03-26,M4,B,Chennai,475,42.0,0.8718192767072782,Power Failure,433.0,420,5.0,415
2024-06-25,M4,B,Mumbai,431,48.0,0.8102821213973073,Power Failure,383.0,403,9.0,394
2024-01-17,M2,B,Pune,470,60.0,0.9903121705078032,Setup,410.0,371,31.0,340
2024-04-07,M2,C,Mumbai,466,73.0,0.9591396818290399,Power Failure,393.0,310,35.0,275
2024-07-16,M1,C,Pune,459,113.0,0.9287726470020861,Setup,346.0,322,11.0,311
2024-04-07,M3,A,Chennai,431,55.0,1.300053641734817,Power Failure,376.0,269,5.0,264
2024-03-05,M3,B,Mumbai,471,63.0,1.2047914757880658,Power Failure,408.0,282,8.0,274
2024-11-25,M1,C,Mumbai,425,118.44999999999999,0.81332539218886,Breakdown,306.55,290,11.0,279
2024-12-06,M3,C,Mumbai,479,66.0,1.557791222234728,Maintenance,413.0,220,9.0,211
2024-01-05,M1,B,Mumbai,429,108.1,0.9306272821636247,Breakdown,320.9,272,9.0,263
2024-01-02,M2,C,Pune,421,41.0,,Setup,380.0,310,36.0,274
2024-01-22,M4,C,Pune,475,81.07499999999999,0.968149230937363,Breakdown,420.95,329,5.0,324
2024-04-21,M4,B,Chennai,464,30.0,0.8410637248466568,Power Failure,434.0,432,10.0,422
2024-02-26,M2,C,Chennai,444,52.0,0.9009895525580169,Power Failure,392.0,339,48.0,291
2024-03-06,M4,B,Chennai,426,30.0,0.9306291976188944,Maintenance,396.0,385,8.0,377
2024-11-25,M4,C,Chennai,459,34.0,0.8639235645169513,Setup,425.0,410,7.0,403
2024-04-07,M3,B,Mumbai,442,52.0,1.215468017607524,Power Failure,390.0,295,8.0,287
2024-05-23,M2,C,Pune,467,45.0,0.8720218177183285,Maintenance,422.0,364,37.0,327
2024-05-04,M3,C,Pune,430,49.0,1.4029454172898255,Maintenance,381.0,206,7.0,199
2024-06-15,M3,B,Pune,477,34.0,1.39323743932574,Power Failure,443.0,273,13.0,260
2024-03-26,M4,C,Pune,455,57.0,0.9601382927148571,Power Failure,398.0,312,7.0,305
2024-03-16,M4,B,Chennai,468,39.0,0.9048009151568573,Setup,429.0,379,4.0,375
2024-12-09,M2,B,Mumbai,467,64.0,0.8335394645824588,Maintenance,403.0,418,51.0,367
2024-10-20,M4,C,Pune,470,34.0,0.8310413558358567,Maintenance,436.0,435,7.0,428
2024-02-28,M4,A,Mumbai,442,48.0,0.9556953658232474,Maintenance,394.0,338,8.0,330
2024-05-17,M2,C,Mumbai,478,76.0,0.9317297394299605,Setup,402.0,340,49.0,291
2024-04-08,M4,A,Mumbai,462,37.0,0.8925947330291425,Maintenance,425.0,419,9.0,410
2024-07-10,M3,A,Mumbai,426,74.75,1.4076692586004225,Breakdown,351.25,215,7.0,208
2024-08-30,M2,C,Pune,446,57.49999999999999,0.8155137814524269,Breakdown,388.5,402,49.0,353
2024-11-14,M4,A,Pune,432,52.0,0.9333638936591697,Maintenance,380.0,353,6.0,347
2024-02-18,M1,B,Pune,470,140.29999999999998,0.8914933984605821,Breakdown,329.70000000000005,300,10.0,290
2024-02-01,M2,B,Chennai,436,78.19999999999999,0.9522938657874633,Breakdown,357.8,303,43.0,260
2024-10-03,M2,A,Pune,451,70.0,0.8798102437342309,Setup,381.0,372,35.0,337
2024-01-20,M1,B,Chennai,445,119.0,0.9060158203967551,Maintenance,326.0,317,8.0,309
2024-06-02,M4,C,Chennai,476,55.0,0.8162363410783386,Setup,421.0,403,9.0,394
2024-03-08,M4,B,Chennai,479,33.0,0.8094687729098881,Maintenance,457.0,499,6.0,493
2024-12-31,M2,A,Pune,441,76.0,0.8306504431687307,Power Failure,365.0,384,46.0,338
2024-08-01,M2,C,Pune,432,86.25,0.9357766733778605,Breakdown,345.75,295,26.0,269
2024-05-22,M4,B,Pune,431,,0.8016325422914432,Setup,401.0,449,11.0,438
2024-08-19,M4,C,Chennai,426,27.0,0.8456570124238807,Setup,399.0,393,4.0,389
2024-07-31,M3,A,Chennai,420,65.0,1.2530176420500303,Power Failure,355.0,234,11.0,223
2024-03-19,M2,B,Mumbai,452,38.0,0.8683396680980446,Power Failure,414.0,434,37.0,397
2024-08-01,M2,C,Chennai,471,55.199999999999996,0.8447544583161707,Breakdown,415.8,391,56.0,335
2024-04-25,M1,C,Chennai,474,118.44999999999999,0.9602005795271186,Breakdown,355.55,296,8.0,288
2024-04-01,M3,B,Pune,433,54.0,1.2316130702931647,Maintenance,379.0,262,9.0,253
2024-09-26,M4,C,Mumbai,478,37.0,0.9188141308703387,Maintenance,441.0,419,10.0,409
2024-06-16,M3,C,Mumbai,466,79.0,1.5215505508576799,Power Failure,387.0,195,5.0,190
2024-02-27,M4,A,Mumbai,462,60.949999999999996,0.973624722244271,Breakdown,401.05,387,8.0,379
2024-10-10,M4,A,Pune,475,50.599999999999994,0.9586431072026378,Breakdown,424.4,376,8.0,368
2024-01-26,M3,A,Mumbai,477,54.0,1.580712537479347,Power Failure,423.0,234,4.0,230
2024-03-06,M2,A,Mumbai,460,,0.980999045194465,Power Failure,388.0,373,34.0,339
2024-09-04,M4,A,Pune,436,24.0,0.9957354633639182,Setup,412.0,377,10.0,367
2024-09-10,M3,A,Mumbai,423,70.0,1.5870656792585685,Power Failure,353.0,189,4.0,185
2024-02-13,M1,B,Chennai,471,,0.9210833168703498,Setup,353.0,317,9.0,308
2024-04-06,M3,A,Chennai,470,39.0,1.551808637034435,Maintenance,431.0,263,7.0,256
2024-02-11,M1,C,Chennai,458,132.0,0.8271614211138385,Power Failure,326.0,324,10.0,314
2024-08-14,M4,B,Chennai,420,33.0,0.8968850390783878,Power Failure,387.0,349,4.0,345
2024-09-18,M3,C,Chennai,460,71.0,1.272254620379013,Power Failure,389.0,238,,228
2024-06-15,M3,A,Chennai,464,64.0,1.3184841759200148,Setup,400.0,291,10.0,281
2024-10-05,M1,A,Chennai,443,91.0,0.9105039560733956,Power Failure,352.0,353,13.0,340
2024-03-29,M3,C,Chennai,453,74.0,1.2232973811085885,Power Failure,379.0,260,9.0,251
2024-06-26,M3,C,Chennai,453,44.849999999999994,1.4243011091117745,Breakdown,408.15,243,8.0,235
2024-07-15,M4,C,Pune,443,26.45,0.8375615555115139,Breakdown,416.55,366,9.0,357
2024-11-02,M3,B,Pune,478,44.849999999999994,1.4162378615846996,Breakdown,433.15,263,7.0,256
2024-09-23,M2,A,Chennai,434,46.0,0.9944978177039101,Power Failure,388.0,341,49.0,292
2024-09-24,M1,C,Pune,436,106.94999999999999,0.9803290846510178,Breakdown,329.05,261,8.0,253
2024-03-14,M3,A,Pune,432,79.0,1.43471091528926,Maintenance,353.0,208,8.0,200
2024-01-08,M1,C,Chennai,426,138.0,0.8837131196274718,Breakdown,288.0,266,9.0,257
2024-10-23,M1,A,Chennai,428,110.0,0.9580315941138896,Power Failure,318.0,287,6.0,281
2024-06-12,M1,B,Pune,463,112.69999999999999,0.9841376882339391,Breakdown,350.3,287,8.0,279
2024-03-25,M3,A,Chennai,454,87.39999999999999,1.4794365674346093,Breakdown,366.6,216,6.0,210
2024-03-12,M3,C,Chennai,442,81.64999999999999,1.33240613965241,Breakdown,360.35,200,7.0,193
2024-02-24,M1,A,Chennai,473,113.0,0.8642244066116278,Maintenance,360.0,370,14.0,356
2024-02-16,M2,B,Chennai,466,40.0,0.8908533996731118,Maintenance,426.0,422,59.0,363
2024-08-25,M1,B,Pune,458,123.0,0.8306464640469223,Setup,335.0,316,9.0,307
2024-04-13,M2,A,Mumbai,442,78.0,0.860957799934716,Power Failure,364.0,365,41.0,324
2024-07-28,M1,C,Pune,445,117.0,0.8199734705843981,Maintenance,328.0,323,7.0,316
2024-02-11,M4,B,Mumbai,420,59.0,0.909617723418608,Maintenance,361.0,338,4.0,334
2024-11-11,M1,B,Mumbai,433,80.0,0.9310855002206209,Maintenance,353.0,329,10.0,319
2024-09-24,M1,A,Mumbai,451,131.0,0.9779255339814569,Power Failure,320.0,282,8.0,274
2024-09-19,M3,B,Pune,470,71.0,1.258166460037046,Setup,399.0,278,11.0,267
2024-12-01,M2,B,Pune,467,50.0,0.8337737384299466,Power Failure,417.0,412,54.0,358
2024-12-30,M4,C,Pune,429,54.05,0.9711751559838521,Breakdown,374.95,321,,318
2024-09-15,M2,C,Pune,420,38.0,0.8792561036478743,Setup,382.0,326,41.0,285
2024-10-09,M4,C,Pune,424,41.4,0.8199044816348153,Breakdown,382.6,354,,345
2024-04-23,M1,A,Mumbai,422,104.0,0.9911399117837744,Maintenance,318.0,296,8.0,288
2024-12-28,M3,B,Pune,468,55.0,1.4064492629267806,Power Failure,413.0,235,7.0,228
2024-02-09,M3,A,Mumbai,469,54.05,1.2219856245514606,Breakdown,414.95,279,10.0,269
2024-08-07,M2,B,Pune,477,76.0,0.9454259437026588,Setup,401.0,357,47.0,310
2024-05-08,M3,B,Pune,472,64.39999999999999,1.2639716154305356,Breakdown,407.6,269,8.0,261
2024-01-08,M2,B,Chennai,446,65.55,0.8142448057471444,Breakdown,380.45,394,43.0,351
2024-04-10,M2,C,Mumbai,470,35.0,0.9283461415182022,Maintenance,435.0,379,34.0,345
2024-06-24,M4,A,Pune,473,25.299999999999997,0.8190806868410317,Breakdown,447.7,490,,477
2024-04-16,M2,A,Pune,476,48.3,0.8003304976283943,Breakdown,427.7,479,66.0,413
2024-04-10,M4,B,Pune,441,31.0,0.9454205655427312,Maintenance,410.0,378,3.0,375
2024-09-16,M3,A,Chennai,437,62.0,1.2733011542911012,Setup,375.0,269,12.0,257
2024-12-31,M2,C,Mumbai,435,34.0,0.9133599687609423,Maintenance,401.0,363,35.0,328
2024-09-02,M2,A,Pune,421,55.199999999999996,0.8780760780287705,Breakdown,365.8,367,41.0,326
2024-10-01,M1,B,Pune,466,125.0,0.8043663752704847,Power Failure,341.0,374,14.0,360
2024-02-01,M2,C,Pune,432,63.0,0.8966919686059763,Maintenance,369.0,310,33.0,277
2024-05-16,M2,C,Chennai,464,55.0,0.9080186842195429,Maintenance,409.0,356,30.0,326
2024-01-12,M1,B,Pune,435,121.89999999999999,0.8040542745365518,Breakdown,313.1,329,9.0,320
2024-10-28,M1,A,Mumbai,427,99.0,0.8653205760523954,Power Failure,328.0,337,11.0,326
2024-01-16,M3,B,Mumbai,462,55.0,1.4587085155263777,Setup,407.0,229,5.0,224
2024-05-08,M2,A,Mumbai,427,41.0,0.8241915523509047,Power Failure,386.0,430,64.0,366
2024-03-03,M3,A,Mumbai,473,45.0,1.367627239937228,Maintenance,428.0,261,12.0,249
2024-04-18,M3,C,Pune,429,69.0,1.574046697399663,Power Failure,360.0,181,5.0,176
2024-01-21,M1,B,Chennai,474,129.0,0.9568526754590562,Setup,345.0,312,7.0,305
2024-06-06,M4,C,Chennai,452,20.0,0.9071029803354308,Power Failure,432.0,366,9.0,357
2024-09-25,M3,B,Chennai,450,55.0,1.2669491406160545,Power Failure,395.0,252,8.0,244
2024-06-10,M4,B,Pune,431,33.0,0.8976066492970421,Power Failure,398.0,382,7.0,375
2024-09-16,M2,C,Chennai,428,30.0,0.9034668996958991,Maintenance,398.0,378,36.0,342
2024-04-11,M1,B,Mumbai,456,123.05,0.923728303309253,Breakdown,332.95,287,11.0,276
2024-08-10,M2,B,Pune,428,48.3,0.929061185803521,Breakdown,379.7,317,28.0,289
2024-02-28,M2,A,Chennai,467,62.0,0.9487807525831817,Power Failure,405.0,380,32.0,348
2024-09-03,M1,B,Mumbai,437,111.0,0.9150649157486127,Maintenance,326.0,286,9.0,277
2024-05-07,M2,B,Mumbai,449,33.0,0.941183622119655,Maintenance,416.0,369,47.0,322
2024-10-09,M1,C,Pune,451,96.0,0.9123151473252069,Maintenance,355.0,330,9.0,321
2024-11-20,M4,C,Pune,459,23.0,0.8097505754572205,Breakdown,436.0,411,7.0,404
2024-01-25,M2,B,Chennai,442,39.0,0.9609770995983058,Maintenance,403.0,358,51.0,307
2024-05-10,M1,A,Chennai,430,88.0,0.8472728841411391,Power Failure,342.0,359,9.0,350
2024-12-18,M3,A,Chennai,439,48.3,1.2802968732662974,Breakdown,390.7,282,13.0,269
2024-07-14,M2,C,Pune,438,68.0,0.9737366423970224,Maintenance,370.0,329,35.0,294
2024-10-07,M4,B,Chennai,455,30.0,0.9348480561328676,Power Failure,425.0,377,4.0,373
2024-06-02,M1,B,Chennai,471,220.79999999999998,0.8950686947473105,Breakdown,323.8,309,10.0,299
2024-05-12,M2,A,Mumbai,445,45.0,0.9941782518116238,Maintenance,400.0,375,51.0,324
2024-08-14,M2,A,Mumbai,429,38.0,0.8788380173528266,Setup,391.0,381,40.0,341
2024-07-07,M2,A,Mumbai,443,68.0,0.9154354390742685,Power Failure,375.0,343,39.0,304
2024-09-21,M4,C,Chennai,432,44.0,0.9260499415071233,Setup,388.0,358,4.0,354
2024-05-13,M1,B,Pune,471,114.99999999999999,0.8112449831648387,Breakdown,356.0,358,13.0,345
2024-07-29,M3,C,Mumbai,465,64.0,1.3735895692611615,Maintenance,401.0,218,5.0,213
2024-02-29,M3,B,Pune,472,70.0,1.331399567879131,Power Failure,402.0,271,11.0,260
2024-12-29,M3,C,Chennai,453,69.0,1.35401227249313,Power Failure,384.0,228,9.0,219
2024-12-29,M1,B,Chennai,448,121.0,0.9081635955711523,Power Failure,327.0,290,11.0,279
2024-07-31,M3,A,Mumbai,455,53.0,1.281648913823239,Setup,402.0,266,6.0,260
2024-08-03,M4,A,Pune,426,31.0,0.8140568841281103,Maintenance,395.0,419,11.0,408
2024-08-13,M1,A,Mumbai,470,97.0,0.9278034857853525,Maintenance,373.0,390,14.0,376
2024-05-10,M2,C,Chennai,449,52.0,0.8640419220529864,Maintenance,397.0,382,54.0,328
2024-03-16,M4,A,Pune,436,21.0,0.8620492849375221,Setup,415.0,422,4.0,418
2024-10-12,M2,B,Mumbai,467,47.15,0.9068712305800517,Breakdown,419.85,413,58.0,355
2024-10-03,M3,C,Chennai,432,71.0,1.4343528979958369,Setup,361.0,204,7.0,197
2024-06-04,M4,B,Mumbai,475,41.4,0.8572929634290044,Breakdown,433.6,427,6.0,421
2024-09-04,M1,C,Pune,443,82.0,0.9807911520554348,Setup,361.0,284,6.0,278
2024-08-05,M4,B,Pune,473,36.0,0.9283504154263099,Maintenance,437.0,391,9.0,382
2024-07-08,M2,B,Pune,474,33.0,0.8159476934715825,Maintenance,441.0,454,56.0,398
2024-06-11,M1,C,Pune,450,117.0,0.9969394778943099,Maintenance,333.0,249,6.0,243
2024-06-28,M4,C,Pune,477,37.0,0.9997845016926665,Setup,440.0,342,5.0,337
2024-02-03,M4,A,Mumbai,446,56.0,0.8953541041212852,Power Failure,390.0,373,9.0,364
2024-02-10,M4,A,Mumbai,469,55.0,0.9464588532280175,Setup,414.0,408,10.0,398
2024-11-02,M4,B,Mumbai,440,65.55,0.9948607481007188,Breakdown,374.45,335,7.0,328
2024-12-03,M1,B,Mumbai,463,113.0,,Setup,350.0,346,7.0,339
2024-11-09,M2,B,Chennai,474,35.65,0.873827181592827,Breakdown,438.35,416,47.0,369
2024-03-15,M4,C,Chennai,476,36.0,0.9827805238561881,Setup,452.0,362,9.0,353
2024-10-05,M1,C,Mumbai,420,84.0,0.9171808471255088,Power Failure,336.0,297,7.0,290
2024-06-24,M2,A,Chennai,434,47.0,0.9425253926222622,Power Failure,387.0,355,37.0,318
2024-05-29,M4,B,Chennai,422,37.0,0.9714780339174363,Maintenance,385.0,317,9.0,308
2024-09-29,M2,A,Pune,425,38.0,0.9289403797623688,Power Failure,387.0,378,,334
2024-11-20,M2,C,Mumbai,433,71.0,0.9176204888635405,Setup,362.0,292,32.0,260
2024-04-17,M1,C,Chennai,474,109.0,0.9418573746696026,Power Failure,365.0,314,12.0,302
2024-05-18,M2,C,Chennai,457,79.0,0.9936146561727485,Maintenance,378.0,310,29.0,281
2024-12-15,M1,A,Mumbai,452,117.0,0.8141618000105243,Setup,335.0,351,9.0,342
2024-09-27,M4,C,Pune,471,62.099999999999994,0.8469747402175001,Breakdown,408.9,403,12.0,391
2024-12-12,M2,B,Mumbai,457,81.0,0.9589776659602496,Setup,403.0,350,32.0,318
2024-10-15,M2,A,Pune,427,76.0,0.9344547308049473,Maintenance,351.0,327,34.0,293
2024-07-30,M3,C,Chennai,445,77.0,1.3532463457987332,Power Failure,368.0,214,8.0,206
2024-09-28,M4,A,Pune,434,22.0,0.9146656985222327,Power Failure,412.0,413,12.0,401
2024-03-06,M4,A,Pune,433,55.0,0.880125706568097,Setup,378.0,359,4.0,355
2024-09-04,M3,C,Mumbai,467,63.24999999999999,1.3487251491722658,Breakdown,403.75,245,6.0,239
2024-06-04,M3,C,Chennai,439,55.199999999999996,1.5100391854550639,Breakdown,383.8,195,5.0,190
2024-02-16,M1,A,Mumbai,474,156.39999999999998,,Breakdown,317.6,327,9.0,318
2024-07-19,M1,A,Mumbai,467,117.3,0.8220165118386749,Breakdown,349.7,370,10.0,360
2024-05-27,M2,C,Chennai,478,60.0,0.8775932666767648,Setup,418.0,387,55.0,332
2024-05-03,M2,B,Mumbai,438,72.0,0.959344672661873,Power Failure,366.0,317,37.0,280
2024-01-01,M2,A,Mumbai,475,59.8,0.8821929032800868,Breakdown,415.2,439,44.0,395
2024-09-03,M2,A,Pune,452,66.0,0.853262463119595,Setup,386.0,386,46.0,340
2024-12-08,M1,B,Mumbai,455,132.0,0.891770363529226,Setup,323.0,290,9.0,281
2024-05-07,M4,C,Chennai,443,22.0,,Setup,421.0,404,6.0,398
2024-07-09,M2,C,Mumbai,429,52.9,0.9286604956988367,Breakdown,376.1,301,34.0,267
2024-03-07,M4,B,Pune,471,39.099999999999994,0.9987396060254317,Breakdown,431.9,346,8.0,338
2024-01-04,M2,C,Mumbai,469,61.0,0.8514529572242093,Setup,408.0,378,45.0,333
2024-10-29,M3,C,Mumbai,453,35.0,1.5723329663269952,Setup,418.0,221,10.0,211
2024-10-20,M2,A,Mumbai,455,58.0,0.910293375747454,Setup,397.0,394,42.0,352
2024-05-22,M2,A,Pune,466,32.0,0.8129758436187877,Power Failure,434.0,454,52.0,402
2024-07-09,M2,A,Chennai,455,67.0,0.9091632843104624,Power Failure,388.0,387,38.0,349
2024-01-21,M1,B,Chennai,435,103.0,0.8414581287188305,Maintenance,332.0,338,9.0,329
2024-08-14,M3,C,Pune,434,70.0,1.317537167503866,Maintenance,364.0,216,6.0,210
2024-11-08,M2,C,Pune,437,71.3,0.8290101281602853,Breakdown,365.7,336,38.0,298
2024-04-26,M2,A,Mumbai,426,59.0,0.9378822619095643,Power Failure,367.0,355,35.0,320
2024-10-28,M4,A,Chennai,466,51.0,0.8039864334239439,Maintenance,415.0,467,10.0,457
2024-05-21,M3,B,Pune,441,45.0,1.389807413405656,Setup,396.0,222,9.0,213
2024-02-08,M2,C,Chennai,451,66.0,0.841016966394395,Setup,385.0,372,41.0,331
2024-12-20,M4,B,Mumbai,462,56.349999999999994,0.9621522936295277,Breakdown,405.65,354,9.0,345
